Dates,1,2,3,4,5,6,7,8
1982-09-08,24.675,24.675,24.675,24.675,24.675,24.675,24.675,24.675
1982-09-09,23.398,23.398,23.398,23.398,23.398,23.398,23.398,23.398
1982-09-10,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09
1982-09-11,22.237,22.237,22.237,22.237,22.237,22.237,22.237,22.237
1982-09-12,21.956,21.956,21.956,21.956,21.956,21.956,21.956,21.956
1982-09-13,22.455,22.455,22.455,22.455,22.455,22.455,22.455,22.455
1982-09-14,22.006,22.006,22.006,22.006,22.006,22.006,22.006,22.006
1982-09-15,22.292,22.292,22.292,22.292,22.292,22.292,22.292,22.292
1982-09-16,22.198,22.198,22.198,22.198,22.198,22.198,22.198,22.198
1982-09-17,21.807,21.807,21.807,21.807,21.807,21.807,21.807,21.807
1982-09-18,21.532,21.532,21.532,21.532,21.532,21.532,21.532,21.532
1982-09-19,21.846,21.846,21.846,21.846,21.846,21.846,21.846,21.846
1982-09-20,23.384,23.384,23.384,23.384,23.384,23.384,23.384,23.384
1982-09-21,22.257,22.257,22.257,22.257,22.257,22.257,22.257,22.257
1982-09-22,22.343,22.343,22.343,22.343,22.343,22.343,22.343,22.343
1982-09-23,23.052,23.052,23.052,23.052,23.052,23.052,23.052,23.052
1982-09-24,21.487,21.487,21.487,21.487,21.487,21.487,21.487,21.487
1982-09-25,20.964,20.964,20.964,20.964,20.964,20.964,20.964,20.964
1982-09-26,21.102,21.102,21.102,21.102,21.102,21.102,21.102,21.102
1982-09-27,22.004,22.004,22.004,22.004,22.004,22.004,22.004,22.004
1982-09-28,22.63,22.63,22.63,22.63,22.63,22.63,22.63,22.63
1982-09-29,21.885,21.885,21.885,21.885,21.885,21.885,21.885,21.885
1982-09-30,21.324,21.324,21.324,21.324,21.324,21.324,21.324,21.324
1982-10-01,20.951,20.951,20.951,20.951,20.951,20.951,20.951,20.951
1982-10-02,22.378,22.378,22.378,22.378,22.378,22.378,22.378,22.378
1982-10-03,22.345,22.345,22.345,22.345,22.345,22.345,22.345,22.345
1982-10-04,20.362,20.362,20.362,20.362,20.362,20.362,20.362,20.362
1982-10-05,19.559,19.559,19.559,19.559,19.559,19.559,19.559,19.559
1982-10-06,21.024,21.024,21.024,21.024,21.024,21.024,21.024,21.024
1982-10-07,21.123,21.123,21.123,21.123,21.123,21.123,21.123,21.123
1982-10-08,20.732,20.732,20.732,20.732,20.732,20.732,20.732,20.732
1982-10-09,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2
1982-10-10,21.657,21.657,21.657,21.657,21.657,21.657,21.657,21.657
1982-10-11,21.628,21.628,21.628,21.628,21.628,21.628,21.628,21.628
1982-10-12,21.008,21.008,21.008,21.008,21.008,21.008,21.008,21.008
1982-10-13,21.287,21.287,21.287,21.287,21.287,21.287,21.287,21.287
1982-10-14,23.114,23.114,23.114,23.114,23.114,23.114,23.114,23.114
1982-10-15,22.096,22.096,22.096,22.096,22.096,22.096,22.096,22.096
1982-10-16,22.637,22.637,22.637,22.637,22.637,22.637,22.637,22.637
1982-10-17,22.017,22.017,22.017,22.017,22.017,22.017,22.017,22.017
1982-10-18,22.456,22.456,22.456,22.456,22.456,22.456,22.456,22.456
1982-10-19,22.781,22.781,22.781,22.781,22.781,22.781,22.781,22.781
1982-10-20,22.727,22.727,22.727,22.727,22.727,22.727,22.727,22.727
1982-10-21,21.067,21.067,21.067,21.067,21.067,21.067,21.067,21.067
1982-10-22,21.981,21.981,21.981,21.981,21.981,21.981,21.981,21.981
1982-10-23,21.665,21.665,21.665,21.665,21.665,21.665,21.665,21.665
1982-10-24,22.558,22.558,22.558,22.558,22.558,22.558,22.558,22.558
1982-10-25,19.951,19.951,19.951,19.951,19.951,19.951,19.951,19.951
1982-10-26,21.647,21.647,21.647,21.647,21.647,21.647,21.647,21.647
1982-10-27,21.558,21.558,21.558,21.558,21.558,21.558,21.558,21.558
1982-10-28,22.056,22.056,22.056,22.056,22.056,22.056,22.056,22.056
1982-10-29,20.788,20.788,20.788,20.788,20.788,20.788,20.788,20.788
1982-10-30,23.056,23.056,23.056,23.056,23.056,23.056,23.056,23.056
1982-10-31,23.544,23.544,23.544,23.544,23.544,23.544,23.544,23.544
1982-11-01,22.708,22.708,22.708,22.708,22.708,22.708,22.708,22.708
1982-11-02,21.209,21.209,21.209,21.209,21.209,21.209,21.209,21.209
1982-11-03,22.126,22.126,22.126,22.126,22.126,22.126,22.126,22.126
1982-11-04,21.726,21.726,21.726,21.726,21.726,21.726,21.726,21.726
1982-11-05,21.009,21.009,21.009,21.009,21.009,21.009,21.009,21.009
1982-11-06,21.52,21.52,21.52,21.52,21.52,21.52,21.52,21.52
1982-11-07,22.221,22.221,22.221,22.221,22.221,22.221,22.221,22.221
1982-11-08,22.94,22.94,22.94,22.94,22.94,22.94,22.94,22.94
1982-11-09,22.339,22.339,22.339,22.339,22.339,22.339,22.339,22.339
1982-11-10,22.604,22.604,22.604,22.604,22.604,22.604,22.604,22.604
1982-11-11,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32
1982-11-12,22.722,22.722,22.722,22.722,22.722,22.722,22.722,22.722
1982-11-13,24.216,24.216,24.216,24.216,24.216,24.216,24.216,24.216
1982-11-14,23.067,23.067,23.067,23.067,23.067,23.067,23.067,23.067
1982-11-15,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7
1982-11-16,24.694,24.694,24.694,24.694,24.694,24.694,24.694,24.694
1982-11-17,21.597,21.597,21.597,21.597,21.597,21.597,21.597,21.597
1982-11-18,22.879,22.879,22.879,22.879,22.879,22.879,22.879,22.879
1982-11-19,22.954,22.954,22.954,22.954,22.954,22.954,22.954,22.954
1982-11-20,22.172,22.172,22.172,22.172,22.172,22.172,22.172,22.172
1982-11-21,22.799,22.799,22.799,22.799,22.799,22.799,22.799,22.799
1982-11-22,22.269,22.269,22.269,22.269,22.269,22.269,22.269,22.269
1982-11-23,22.251,22.251,22.251,22.251,22.251,22.251,22.251,22.251
1982-11-24,21.938,21.938,21.938,21.938,21.938,21.938,21.938,21.938
1982-11-25,22.016,22.016,22.016,22.016,22.016,22.016,22.016,22.016
1982-11-26,22.427,22.427,22.427,22.427,22.427,22.427,22.427,22.427
1982-11-27,22.452,22.452,22.452,22.452,22.452,22.452,22.452,22.452
1982-11-28,21.951,21.951,21.951,21.951,21.951,21.951,21.951,21.951
1982-11-29,21.887,21.887,21.887,21.887,21.887,21.887,21.887,21.887
1982-11-30,21.709,21.709,21.709,21.709,21.709,21.709,21.709,21.709
1982-12-01,21.606,21.606,21.606,21.606,21.606,21.606,21.606,21.606
1982-12-02,21.281,21.281,21.281,21.281,21.281,21.281,21.281,21.281
1982-12-03,21.074,21.074,21.074,21.074,21.074,21.074,21.074,21.074
1982-12-04,21.726,21.726,21.726,21.726,21.726,21.726,21.726,21.726
1982-12-05,20.788,20.788,20.788,20.788,20.788,20.788,20.788,20.788
1982-12-06,20.307,20.307,20.307,20.307,20.307,20.307,20.307,20.307
1982-12-07,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25
1982-12-08,23.261,23.261,23.261,23.261,23.261,23.261,23.261,23.261
1982-12-09,22.408,22.408,22.408,22.408,22.408,22.408,22.408,22.408
1982-12-10,23.094,23.094,23.094,23.094,23.094,23.094,23.094,23.094
1982-12-11,22.576,22.576,22.576,22.576,22.576,22.576,22.576,22.576
1982-12-12,22.33,22.33,22.33,22.33,22.33,22.33,22.33,22.33
1982-12-13,22.874,22.874,22.874,22.874,22.874,22.874,22.874,22.874
1982-12-14,23.238,23.238,23.238,23.238,23.238,23.238,23.238,23.238
1982-12-15,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07
1982-12-16,23.62,23.62,23.62,23.62,23.62,23.62,23.62,23.62
1982-12-17,22.39,22.39,22.39,22.39,22.39,22.39,22.39,22.39
1982-12-18,21.362,21.362,21.362,21.362,21.362,21.362,21.362,21.362
1982-12-19,21.907,21.907,21.907,21.907,21.907,21.907,21.907,21.907
1982-12-20,22.402,22.402,22.402,22.402,22.402,22.402,22.402,22.402
1982-12-21,22.744,22.744,22.744,22.744,22.744,22.744,22.744,22.744
1982-12-22,23.124,23.124,23.124,23.124,23.124,23.124,23.124,23.124
1982-12-23,22.334,22.334,22.334,22.334,22.334,22.334,22.334,22.334
1982-12-24,22.864,22.864,22.864,22.864,22.864,22.864,22.864,22.864
1982-12-25,23.256,23.256,23.256,23.256,23.256,23.256,23.256,23.256
1982-12-26,23.098,23.098,23.098,23.098,23.098,23.098,23.098,23.098
1982-12-27,23.496,23.496,23.496,23.496,23.496,23.496,23.496,23.496
1982-12-28,23.025,23.025,23.025,23.025,23.025,23.025,23.025,23.025
1982-12-29,22.55,22.55,22.55,22.55,22.55,22.55,22.55,22.55
1982-12-30,22.054,22.054,22.054,22.054,22.054,22.054,22.054,22.054
1982-12-31,21.611,21.611,21.611,21.611,21.611,21.611,21.611,21.611
1983-01-01,20.947,20.947,20.947,20.947,20.947,20.947,20.947,20.947
1983-01-02,21.146,21.146,21.146,21.146,21.146,21.146,21.146,21.146
1983-01-03,21.113,21.113,21.113,21.113,21.113,21.113,21.113,21.113
1983-01-04,23.413,23.413,23.413,23.413,23.413,23.413,23.413,23.413
1983-01-05,23.871,23.871,23.871,23.871,23.871,23.871,23.871,23.871
1983-01-06,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98
1983-01-07,23.231,23.231,23.231,23.231,23.231,23.231,23.231,23.231
1983-01-08,23.072,23.072,23.072,23.072,23.072,23.072,23.072,23.072
1983-01-09,23.217,23.217,23.217,23.217,23.217,23.217,23.217,23.217
1983-01-10,22.497,22.497,22.497,22.497,22.497,22.497,22.497,22.497
1983-01-11,24.096,24.096,24.096,24.096,24.096,24.096,24.096,24.096
1983-01-12,23.096,23.096,23.096,23.096,23.096,23.096,23.096,23.096
1983-01-13,22.228,22.228,22.228,22.228,22.228,22.228,22.228,22.228
1983-01-14,22.709,22.709,22.709,22.709,22.709,22.709,22.709,22.709
1983-01-15,23.014,23.014,23.014,23.014,23.014,23.014,23.014,23.014
1983-01-16,21.623,21.623,21.623,21.623,21.623,21.623,21.623,21.623
1983-01-17,22.301,22.301,22.301,22.301,22.301,22.301,22.301,22.301
1983-01-18,20.146,20.146,20.146,20.146,20.146,20.146,20.146,20.146
1983-01-19,21.982,21.982,21.982,21.982,21.982,21.982,21.982,21.982
1983-01-20,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918
1983-01-21,23.428,23.428,23.428,23.428,23.428,23.428,23.428,23.428
1983-01-22,23.94,23.94,23.94,23.94,23.94,23.94,23.94,23.94
1983-01-23,23.44,23.44,23.44,23.44,23.44,23.44,23.44,23.44
1983-01-24,23.357,23.357,23.357,23.357,23.357,23.357,23.357,23.357
1983-01-25,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98
1983-01-26,22.472,22.472,22.472,22.472,22.472,22.472,22.472,22.472
1983-01-27,23.45,23.45,23.45,23.45,23.45,23.45,23.45,23.45
1983-01-28,23.762,23.762,23.762,23.762,23.762,23.762,23.762,23.762
1983-01-29,23.823,23.823,23.823,23.823,23.823,23.823,23.823,23.823
1983-01-30,23.556,23.556,23.556,23.556,23.556,23.556,23.556,23.556
1983-01-31,23.465,23.465,23.465,23.465,23.465,23.465,23.465,23.465
1983-02-01,20.699,20.699,20.699,20.699,20.699,20.699,20.699,20.699
1983-02-02,20.537,20.537,20.537,20.537,20.537,20.537,20.537,20.537
1983-02-03,21.448,21.448,21.448,21.448,21.448,21.448,21.448,21.448
1983-02-04,22.256,22.256,22.256,22.256,22.256,22.256,22.256,22.256
1983-02-05,23.334,23.334,23.334,23.334,23.334,23.334,23.334,23.334
1983-02-06,21.105,21.105,21.105,21.105,21.105,21.105,21.105,21.105
1983-02-07,22.684,22.684,22.684,22.684,22.684,22.684,22.684,22.684
1983-02-08,22.939,22.939,22.939,22.939,22.939,22.939,22.939,22.939
1983-02-09,20.306,20.306,20.306,20.306,20.306,20.306,20.306,20.306
1983-02-10,19.29,19.29,19.29,19.29,19.29,19.29,19.29,19.29
1983-02-11,20.191,20.191,20.191,20.191,20.191,20.191,20.191,20.191
1983-02-12,22.878,22.878,22.878,22.878,22.878,22.878,22.878,22.878
1983-02-13,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26
1983-02-14,22.031,22.031,22.031,22.031,22.031,22.031,22.031,22.031
1983-02-15,23.395,23.395,23.395,23.395,23.395,23.395,23.395,23.395
1983-02-16,22.391,22.391,22.391,22.391,22.391,22.391,22.391,22.391
1983-02-17,21.749,21.749,21.749,21.749,21.749,21.749,21.749,21.749
1983-02-18,25.826,25.826,25.826,25.826,25.826,25.826,25.826,25.826
1983-02-19,23.348,23.348,23.348,23.348,23.348,23.348,23.348,23.348
1983-02-20,22.536,22.536,22.536,22.536,22.536,22.536,22.536,22.536
1983-02-21,22.678,22.678,22.678,22.678,22.678,22.678,22.678,22.678
1983-02-22,23.596,23.596,23.596,23.596,23.596,23.596,23.596,23.596
1983-02-23,24.398,24.398,24.398,24.398,24.398,24.398,24.398,24.398
1983-02-24,22.548,22.548,22.548,22.548,22.548,22.548,22.548,22.548
1983-02-25,22.636,22.636,22.636,22.636,22.636,22.636,22.636,22.636
1983-02-26,24.887,24.887,24.887,24.887,24.887,24.887,24.887,24.887
1983-02-27,24.536,24.536,24.536,24.536,24.536,24.536,24.536,24.536
1983-02-28,27.044,27.044,27.044,27.044,27.044,27.044,27.044,27.044
1983-03-01,23.836,23.836,23.836,23.836,23.836,23.836,23.836,23.836
1983-03-02,24.399,24.399,24.399,24.399,24.399,24.399,24.399,24.399
1983-03-03,23.356,23.356,23.356,23.356,23.356,23.356,23.356,23.356
1983-03-04,23.866,23.866,23.866,23.866,23.866,23.866,23.866,23.866
1983-03-05,22.849,22.849,22.849,22.849,22.849,22.849,22.849,22.849
1983-03-06,23.959,23.959,23.959,23.959,23.959,23.959,23.959,23.959
1983-03-07,22.583,22.583,22.583,22.583,22.583,22.583,22.583,22.583
1983-03-08,24.488,24.488,24.488,24.488,24.488,24.488,24.488,24.488
1983-03-09,24.496,24.496,24.496,24.496,24.496,24.496,24.496,24.496
1983-03-10,23.682,23.682,23.682,23.682,23.682,23.682,23.682,23.682
1983-03-11,22.72,22.72,22.72,22.72,22.72,22.72,22.72,22.72
1983-03-12,23.249,23.249,23.249,23.249,23.249,23.249,23.249,23.249
1983-03-13,24.819,24.819,24.819,24.819,24.819,24.819,24.819,24.819
1983-03-14,24.786,24.786,24.786,24.786,24.786,24.786,24.786,24.786
1983-03-15,25.498,25.498,25.498,25.498,25.498,25.498,25.498,25.498
1983-03-16,22.247,22.247,22.247,22.247,22.247,22.247,22.247,22.247
1983-03-17,23.271,23.271,23.271,23.271,23.271,23.271,23.271,23.271
1983-03-18,22.705,22.705,22.705,22.705,22.705,22.705,22.705,22.705
1983-03-19,26.13,26.13,26.13,26.13,26.13,26.13,26.13,26.13
1983-03-20,27.681,27.681,27.681,27.681,27.681,27.681,27.681,27.681
1983-03-21,22.746,22.746,22.746,22.746,22.746,22.746,22.746,22.746
1983-03-22,24.637,24.637,24.637,24.637,24.637,24.637,24.637,24.637
1983-03-23,25.374,25.374,25.374,25.374,25.374,25.374,25.374,25.374
1983-03-24,24.295,24.295,24.295,24.295,24.295,24.295,24.295,24.295
1983-03-25,23.976,23.976,23.976,23.976,23.976,23.976,23.976,23.976
1983-03-26,23.049,23.049,23.049,23.049,23.049,23.049,23.049,23.049
1983-03-27,24.126,24.126,24.126,24.126,24.126,24.126,24.126,24.126
1983-03-28,23.366,23.366,23.366,23.366,23.366,23.366,23.366,23.366
1983-03-29,22.881,22.881,22.881,22.881,22.881,22.881,22.881,22.881
1983-03-30,22.992,22.992,22.992,22.992,22.992,22.992,22.992,22.992
1983-03-31,22.45,22.45,22.45,22.45,22.45,22.45,22.45,22.45
1983-04-01,21.757,21.757,21.757,21.757,21.757,21.757,21.757,21.757
1983-04-02,23.929,23.929,23.929,23.929,23.929,23.929,23.929,23.929
1983-04-03,25.047,25.047,25.047,25.047,25.047,25.047,25.047,25.047
1983-04-04,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64
1983-04-05,24.626,24.626,24.626,24.626,24.626,24.626,24.626,24.626
1983-04-06,24.355,24.355,24.355,24.355,24.355,24.355,24.355,24.355
1983-04-07,23.506,23.506,23.506,23.506,23.506,23.506,23.506,23.506
1983-04-08,23.157,23.157,23.157,23.157,23.157,23.157,23.157,23.157
1983-04-09,24.044,24.044,24.044,24.044,24.044,24.044,24.044,24.044
1983-04-10,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95
1983-04-11,23.397,23.397,23.397,23.397,23.397,23.397,23.397,23.397
1983-04-12,24.966,24.966,24.966,24.966,24.966,24.966,24.966,24.966
1983-04-13,22.936,22.936,22.936,22.936,22.936,22.936,22.936,22.936
1983-04-14,22.79,22.79,22.79,22.79,22.79,22.79,22.79,22.79
1983-04-15,23.624,23.624,23.624,23.624,23.624,23.624,23.624,23.624
1983-04-16,23.921,23.921,23.921,23.921,23.921,23.921,23.921,23.921
1983-04-17,24.413,24.413,24.413,24.413,24.413,24.413,24.413,24.413
1983-04-18,23.92,23.92,23.92,23.92,23.92,23.92,23.92,23.92
1983-04-19,21.731,21.731,21.731,21.731,21.731,21.731,21.731,21.731
1983-04-20,21.417,21.417,21.417,21.417,21.417,21.417,21.417,21.417
1983-04-21,21.548,21.548,21.548,21.548,21.548,21.548,21.548,21.548
1983-04-22,22.68,22.68,22.68,22.68,22.68,22.68,22.68,22.68
1983-04-23,23.52,23.52,23.52,23.52,23.52,23.52,23.52,23.52
1983-04-24,23.446,23.446,23.446,23.446,23.446,23.446,23.446,23.446
1983-04-25,24.577,24.577,24.577,24.577,24.577,24.577,24.577,24.577
1983-05-01,24.23,24.23,24.23,24.23,24.23,24.23,24.23,24.23
1983-05-02,21.625,21.625,21.625,21.625,21.625,21.625,21.625,21.625
1983-05-03,26.983,26.983,26.983,26.983,26.983,26.983,26.983,26.983
1983-05-04,24.143,24.143,24.143,24.143,24.143,24.143,24.143,24.143
1983-05-05,23.292,23.292,23.292,23.292,23.292,23.292,23.292,23.292
1983-05-06,23.326,23.326,23.326,23.326,23.326,23.326,23.326,23.326
1983-05-07,24.164,24.164,24.164,24.164,24.164,24.164,24.164,24.164
1983-05-08,21.506,21.506,21.506,21.506,21.506,21.506,21.506,21.506
1983-05-09,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95
1983-05-10,23.552,23.552,23.552,23.552,23.552,23.552,23.552,23.552
1983-05-11,24.534,24.534,24.534,24.534,24.534,24.534,24.534,24.534
1983-05-12,24.62,24.62,24.62,24.62,24.62,24.62,24.62,24.62
1983-05-13,21.86,21.86,21.86,21.86,21.86,21.86,21.86,21.86
1983-05-14,22.144,22.144,22.144,22.144,22.144,22.144,22.144,22.144
1983-05-15,23.229,23.229,23.229,23.229,23.229,23.229,23.229,23.229
1983-05-16,23.269,23.269,23.269,23.269,23.269,23.269,23.269,23.269
1983-05-17,23.136,23.136,23.136,23.136,23.136,23.136,23.136,23.136
1983-05-18,22.451,22.451,22.451,22.451,22.451,22.451,22.451,22.451
1983-05-19,22.697,22.697,22.697,22.697,22.697,22.697,22.697,22.697
1983-05-20,22.084,22.084,22.084,22.084,22.084,22.084,22.084,22.084
1983-05-21,23.058,23.058,23.058,23.058,23.058,23.058,23.058,23.058
1983-05-22,23.12,23.12,23.12,23.12,23.12,23.12,23.12,23.12
1983-05-23,24.71,24.71,24.71,24.71,24.71,24.71,24.71,24.71
1983-05-24,23.634,23.634,23.634,23.634,23.634,23.634,23.634,23.634
1983-05-25,26.378,26.378,26.378,26.378,26.378,26.378,26.378,26.378
1983-05-26,24.154,24.154,24.154,24.154,24.154,24.154,24.154,24.154
1983-05-27,23.56,23.56,23.56,23.56,23.56,23.56,23.56,23.56
1983-05-28,21.223,21.223,21.223,21.223,21.223,21.223,21.223,21.223
1983-05-29,22,22,22,22,22,22,22,22
1983-05-30,20.743,20.743,20.743,20.743,20.743,20.743,20.743,20.743
1983-05-31,22.679,22.679,22.679,22.679,22.679,22.679,22.679,22.679
1983-06-01,22.433,22.433,22.433,22.433,22.433,22.433,22.433,22.433
1983-06-02,23.424,23.424,23.424,23.424,23.424,23.424,23.424,23.424
1983-06-03,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13
1983-06-04,21.977,21.977,21.977,21.977,21.977,21.977,21.977,21.977
1983-06-05,22.911,22.911,22.911,22.911,22.911,22.911,22.911,22.911
1983-06-06,23.329,23.329,23.329,23.329,23.329,23.329,23.329,23.329
1983-06-07,22.299,22.299,22.299,22.299,22.299,22.299,22.299,22.299
1983-06-08,21.466,21.466,21.466,21.466,21.466,21.466,21.466,21.466
1983-06-09,23.479,23.479,23.479,23.479,23.479,23.479,23.479,23.479
1983-06-10,22.738,22.738,22.738,22.738,22.738,22.738,22.738,22.738
1983-06-11,23.103,23.103,23.103,23.103,23.103,23.103,23.103,23.103
1983-06-12,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79
1983-06-13,22.9,22.9,22.9,22.9,22.9,22.9,22.9,22.9
1983-06-14,22.719,22.719,22.719,22.719,22.719,22.719,22.719,22.719
1983-06-15,23.678,23.678,23.678,23.678,23.678,23.678,23.678,23.678
1983-06-16,21.87,21.87,21.87,21.87,21.87,21.87,21.87,21.87
1983-06-17,22.752,22.752,22.752,22.752,22.752,22.752,22.752,22.752
1983-06-18,23.662,23.662,23.662,23.662,23.662,23.662,23.662,23.662
1983-06-19,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76
1983-06-20,24.016,24.016,24.016,24.016,24.016,24.016,24.016,24.016
1983-06-21,24.941,24.941,24.941,24.941,24.941,24.941,24.941,24.941
1983-06-22,22.621,22.621,22.621,22.621,22.621,22.621,22.621,22.621
1983-06-23,22.407,22.407,22.407,22.407,22.407,22.407,22.407,22.407
1983-06-24,24.904,24.904,24.904,24.904,24.904,24.904,24.904,24.904
1983-06-25,24.405,24.405,24.405,24.405,24.405,24.405,24.405,24.405
1983-06-26,23.729,23.729,23.729,23.729,23.729,23.729,23.729,23.729
1983-06-27,23.411,23.411,23.411,23.411,23.411,23.411,23.411,23.411
1983-06-28,22.545,22.545,22.545,22.545,22.545,22.545,22.545,22.545
1983-06-29,23.515,23.515,23.515,23.515,23.515,23.515,23.515,23.515
1983-06-30,22.088,22.088,22.088,22.088,22.088,22.088,22.088,22.088
1983-07-01,20.07,20.07,20.07,20.07,20.07,20.07,20.07,20.07
1983-07-02,22.183,22.183,22.183,22.183,22.183,22.183,22.183,22.183
1983-07-03,24.382,24.382,24.382,24.382,24.382,24.382,24.382,24.382
1983-07-04,23.327,23.327,23.327,23.327,23.327,23.327,23.327,23.327
1983-07-05,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803
1983-07-06,19.504,19.504,19.504,19.504,19.504,19.504,19.504,19.504
1983-07-07,22.965,22.965,22.965,22.965,22.965,22.965,22.965,22.965
1983-07-08,24.369,24.369,24.369,24.369,24.369,24.369,24.369,24.369
1983-07-09,22.779,22.779,22.779,22.779,22.779,22.779,22.779,22.779
1983-07-10,19.587,19.587,19.587,19.587,19.587,19.587,19.587,19.587
1983-07-11,21.618,21.618,21.618,21.618,21.618,21.618,21.618,21.618
1983-07-12,24.383,24.383,24.383,24.383,24.383,24.383,24.383,24.383
1983-07-13,23.313,23.313,23.313,23.313,23.313,23.313,23.313,23.313
1983-07-14,22.342,22.342,22.342,22.342,22.342,22.342,22.342,22.342
1983-07-15,23.235,23.235,23.235,23.235,23.235,23.235,23.235,23.235
1983-07-16,22.483,22.483,22.483,22.483,22.483,22.483,22.483,22.483
1983-07-17,22.465,22.465,22.465,22.465,22.465,22.465,22.465,22.465
1983-07-18,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54
1983-07-19,23.701,23.701,23.701,23.701,23.701,23.701,23.701,23.701
1983-07-20,24.454,24.454,24.454,24.454,24.454,24.454,24.454,24.454
1983-07-21,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185
1983-07-22,21.654,21.654,21.654,21.654,21.654,21.654,21.654,21.654
1983-07-23,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48
1983-07-24,21.315,21.315,21.315,21.315,21.315,21.315,21.315,21.315
1983-07-25,24.047,24.047,24.047,24.047,24.047,24.047,24.047,24.047
1983-07-26,26.136,26.136,26.136,26.136,26.136,26.136,26.136,26.136
1983-07-27,24.906,24.906,24.906,24.906,24.906,24.906,24.906,24.906
1983-07-28,25.016,25.016,25.016,25.016,25.016,25.016,25.016,25.016
1983-07-29,22.521,22.521,22.521,22.521,22.521,22.521,22.521,22.521
1983-07-30,22.815,22.815,22.815,22.815,22.815,22.815,22.815,22.815
1983-07-31,24.698,24.698,24.698,24.698,24.698,24.698,24.698,24.698
1983-08-01,21.433,21.433,21.433,21.433,21.433,21.433,21.433,21.433
1983-08-02,21.545,21.545,21.545,21.545,21.545,21.545,21.545,21.545
1983-08-03,22.705,22.705,22.705,22.705,22.705,22.705,22.705,22.705
